course_name,lecture_name,review_rating,review_comment
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"In some questions the context was not immediately obvious to me - are talking about this info-graphic or the previous one? why is sales forecasting not ML? etc..

I have a feeling, that I would need more quiz questions to really solidify the new knowledge - for example  I can repeat the examples about qualitative and quantitative analysis from part one, but I'm  not really sure I got the principle right.

It's really good that the course points out several times, that in many places these terms are being used differently - they really were in my previous company and it pops out in random places... I'm happy to be show other perspective."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"This course is very good ♥"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"This course should help a lot for people who get confused by all the buzzwords in this field. The infographic is definitely a highlight. Welcome to the jungle!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"A long time needed overview of the field. Dense and thorough. Tricky quiz ;)"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"good so far"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"It is explicit to a beginer and using the table to explain,  just makes it incredibly easier to assimilate "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"it is good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"amazing and attractive content"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Good course for understanding data analysis 👍                                                                                                                                                                                                                                                                                                                                                                                                                   "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Trés bon travail."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"We need a lyric for every word is said that for the learners whom mother language isn't english.. Thanks alot for all that efforts.. The information we get is really useful..I am entirely immpressed "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"So far so good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"I had a great teacher, makes every words sound and clear"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"good
It is possible to create a large number of those interested in studying this field by translating it into other languages, such as Arabic
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"still exploring but until now it is pretty good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Try to make all courses in multiple languages."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Perfect "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"The content is completely new to me but I think I am keeping up "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"it is good "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,Excellent
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"pretty straight full informations good to set a big picture in this subject"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"It was explanatory and easy to understand "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,Good
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"It's a good foundation for the understanding of data science key terms. Love it."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,Great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"I am learning a lot from this. thank you"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"The bow and arrow example is slightly misleading. Could use a real data set as an example instead. Better to have  a real world example vs. too over simplified. "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"this course is good and easy to understand the lots of concepts i always had a dought about these fields now it got solved... thankyou and 
if you give the option to adjuse the subtitle it will really be helpful bcz the subtilte is covering the larger part of the screen so that i could not able to view some details sometimes or leave some space for subtitle nxt time sir i will really be helpful"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"It's good so far. I could use a little more interactive exercises so I'm not just absorbing information. It's really well presented and interesting animations though."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"All videos, not very interactive"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"Finally I got a Lot of information about data science "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"best course"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"the course is nice you've made it simple for me to understand thank you!!"
